folder_name,file_name,size_bytes,server_modified,path_display,id
2001_03_30,0001047142_0001047142_01_500007_2001_03_30.parquet,18940,2025-12-14T05:17:30,/Nizar/sec_forms/2001_03_30/0001047142_0001047142_01_500007_2001_03_30.parquet,id:q8Gozjz1MYAAAAAAAAJigg
2001_03_30,0000940445_0000940445_01_500003_2001_03_30.parquet,23743,2025-12-14T05:17:32,/Nizar/sec_forms/2001_03_30/0000940445_0000940445_01_500003_2001_03_30.parquet,id:q8Gozjz1MYAAAAAAAAJigw
2001_03_30,0000919192_0000919192_01_000008_2001_03_30.parquet,62312,2025-12-14T05:17:34,/Nizar/sec_forms/2001_03_30/0000919192_0000919192_01_000008_2001_03_30.parquet,id:q8Gozjz1MYAAAAAAAAJihA
2001_03_30,0000903944_0000903944_01_500010_2001_03_30.parquet,25232,2025-12-14T05:17:36,/Nizar/sec_forms/2001_03_30/0000903944_0000903944_01_500010_2001_03_30.parquet,id:q8Gozjz1MYAAAAAAAAJihQ
2001_03_30,0000767684_0000767684_01_500002_2001_03_30.parquet,10805,2025-12-14T05:17:38,/Nizar/sec_forms/2001_03_30/0000767684_0000767684_01_500002_2001_03_30.parquet,id:q8Gozjz1MYAAAAAAAAJihg
2001_03_30,0000767684_0000767684_01_000002_2001_03_30.parquet,10805,2025-12-14T05:17:39,/Nizar/sec_forms/2001_03_30/0000767684_0000767684_01_000002_2001_03_30.parquet,id:q8Gozjz1MYAAAAAAAAJihw
2001_03_30,0000275216_0000275216_01_000002_2001_03_30.parquet,32709,2025-12-14T05:17:42,/Nizar/sec_forms/2001_03_30/0000275216_0000275216_01_000002_2001_03_30.parquet,id:q8Gozjz1MYAAAAAAAAJiiA
2001_03_30,0000044365_0000044365_01_500006_2001_03_30.parquet,50751,2025-12-14T05:17:44,/Nizar/sec_forms/2001_03_30/0000044365_0000044365_01_500006_2001_03_30.parquet,id:q8Gozjz1MYAAAAAAAAJiiQ
2001_03_30,0000014661_0000014661_01_500012_2001_03_30.parquet,10805,2025-12-14T05:17:46,/Nizar/sec_forms/2001_03_30/0000014661_0000014661_01_500012_2001_03_30.parquet,id:q8Gozjz1MYAAAAAAAAJiig
2001_03_30,0001085635_0000065103_01_500026_2001_03_30.parquet,21706,2025-12-14T05:17:47,/Nizar/sec_forms/2001_03_30/0001085635_0000065103_01_500026_2001_03_30.parquet,id:q8Gozjz1MYAAAAAAAAJiiw
2001_03_30,0001088875_0001088875_01_500007_2001_03_30.parquet,20619,2025-12-14T05:17:50,/Nizar/sec_forms/2001_03_30/0001088875_0001088875_01_500007_2001_03_30.parquet,id:q8Gozjz1MYAAAAAAAAJijA
2000_09_29,0001082834_0001082834_00_000004_2000_09_29.parquet,17832,2025-12-14T05:17:52,/Nizar/sec_forms/2000_09_29/0001082834_0001082834_00_000004_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJijg
2000_09_29,0001105079_0000728672_00_000170_2000_09_29.parquet,18446,2025-12-14T05:17:54,/Nizar/sec_forms/2000_09_29/0001105079_0000728672_00_000170_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJijw
2000_09_29,0001083323_0001083323_00_000008_2000_09_29.parquet,40879,2025-12-14T05:17:56,/Nizar/sec_forms/2000_09_29/0001083323_0001083323_00_000008_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJikA
2000_09_29,0000740906_0001045969_01_000230_2000_09_29.parquet,29500,2025-12-14T05:17:59,/Nizar/sec_forms/2000_09_29/0000740906_0001045969_01_000230_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJikQ
2000_09_29,0000859804_0000859804_00_500014_2000_09_29.parquet,16309,2025-12-14T05:18:01,/Nizar/sec_forms/2000_09_29/0000859804_0000859804_00_500014_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJikg
2000_09_29,0000859804_0000859804_00_500015_2000_09_29.parquet,16314,2025-12-14T05:18:03,/Nizar/sec_forms/2000_09_29/0000859804_0000859804_00_500015_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJikw
2000_09_29,0000877338_0000728672_00_000185_2000_09_29.parquet,20598,2025-12-14T05:18:06,/Nizar/sec_forms/2000_09_29/0000877338_0000728672_00_000185_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJilA
2000_09_29,0001105909_0001105909_00_000007_2000_09_29.parquet,18472,2025-12-14T05:18:08,/Nizar/sec_forms/2000_09_29/0001105909_0001105909_00_000007_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJilQ
2000_09_29,0000894309_0000894309_00_000009_2000_09_29.parquet,21049,2025-12-14T05:18:09,/Nizar/sec_forms/2000_09_29/0000894309_0000894309_00_000009_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJilg
2000_09_29,0001006435_0001006435_00_000012_2000_09_29.parquet,18550,2025-12-14T05:18:12,/Nizar/sec_forms/2000_09_29/0001006435_0001006435_00_000012_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJilw
2000_09_29,0001104186_0000728672_00_000181_2000_09_29.parquet,18049,2025-12-14T05:18:13,/Nizar/sec_forms/2000_09_29/0001104186_0000728672_00_000181_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJimA
2000_09_29,0001103804_0000728672_00_000186_2000_09_29.parquet,17390,2025-12-14T05:18:16,/Nizar/sec_forms/2000_09_29/0001103804_0000728672_00_000186_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJimQ
2000_09_29,0001092903_0001092903_00_000002_2000_09_29.parquet,18613,2025-12-14T05:18:18,/Nizar/sec_forms/2000_09_29/0001092903_0001092903_00_000002_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJimg
2000_09_29,0001085936_0001085936_00_500005_2000_09_29.parquet,17631,2025-12-14T05:18:21,/Nizar/sec_forms/2000_09_29/0001085936_0001085936_00_500005_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJimw
2000_09_29,0001048921_0001048921_00_500002_2000_09_29.parquet,20711,2025-12-14T05:18:24,/Nizar/sec_forms/2000_09_29/0001048921_0001048921_00_500002_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJinA
2000_09_29,0001040762_0000728672_00_000198_2000_09_29.parquet,18784,2025-12-14T05:18:25,/Nizar/sec_forms/2000_09_29/0001040762_0000728672_00_000198_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJinQ
2000_09_29,0001040198_0000728672_00_000187_2000_09_29.parquet,20409,2025-12-14T05:18:28,/Nizar/sec_forms/2000_09_29/0001040198_0000728672_00_000187_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJing
2000_09_29,0001020580_0000726551_00_000006_2000_09_29.parquet,19930,2025-12-14T05:18:30,/Nizar/sec_forms/2000_09_29/0001020580_0000726551_00_000006_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJinw
2000_09_29,0001016150_0000728672_00_000188_2000_09_29.parquet,17424,2025-12-14T05:18:33,/Nizar/sec_forms/2000_09_29/0001016150_0000728672_00_000188_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJioA
2000_09_29,0000949853_0000728672_00_000197_2000_09_29.parquet,19008,2025-12-14T05:18:35,/Nizar/sec_forms/2000_09_29/0000949853_0000728672_00_000197_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJioQ
2000_09_29,0000924171_0000912057_00_046039_2000_09_29.parquet,10805,2025-12-14T05:18:36,/Nizar/sec_forms/2000_09_29/0000924171_0000912057_00_046039_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJiog
2000_09_29,0000816788_0000816788_00_000015_2000_09_29.parquet,16443,2025-12-14T05:18:39,/Nizar/sec_forms/2000_09_29/0000816788_0000816788_00_000015_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJiow
2000_09_29,0001088876_0001085972_00_000007_2000_09_29.parquet,10805,2025-12-14T05:18:41,/Nizar/sec_forms/2000_09_29/0001088876_0001085972_00_000007_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJipA
2000_09_29,0001085972_0001085972_00_000006_2000_09_29.parquet,10805,2025-12-14T05:18:43,/Nizar/sec_forms/2000_09_29/0001085972_0001085972_00_000006_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJipQ
2000_09_29,0001081198_0000728672_00_000174_2000_09_29.parquet,16464,2025-12-14T05:18:45,/Nizar/sec_forms/2000_09_29/0001081198_0000728672_00_000174_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJipg
2000_09_29,0001076598_0000940394_00_000501_2000_09_29.parquet,62866,2025-12-14T05:18:47,/Nizar/sec_forms/2000_09_29/0001076598_0000940394_00_000501_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJipw
2000_09_29,0001056527_9999999997_02_014879_2000_09_29.parquet,10805,2025-12-14T05:18:49,/Nizar/sec_forms/2000_09_29/0001056527_9999999997_02_014879_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJiqA
2000_09_29,0001056527_0001056527_01_500019_2000_09_29.parquet,10805,2025-12-14T05:18:50,/Nizar/sec_forms/2000_09_29/0001056527_0001056527_01_500019_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJiqQ
2000_09_29,0001056527_0001056527_00_000014_2000_09_29.parquet,10805,2025-12-14T05:18:52,/Nizar/sec_forms/2000_09_29/0001056527_0001056527_00_000014_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJiqg
2000_09_29,0001009258_0000728672_00_000175_2000_09_29.parquet,18232,2025-12-14T05:18:54,/Nizar/sec_forms/2000_09_29/0001009258_0000728672_00_000175_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJiqw
2000_09_29,0000919538_0000919538_00_000007_2000_09_29.parquet,16884,2025-12-14T05:18:56,/Nizar/sec_forms/2000_09_29/0000919538_0000919538_00_000007_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJirA
2000_09_29,0000919192_0000919192_00_500008_2000_09_29.parquet,37184,2025-12-14T05:18:58,/Nizar/sec_forms/2000_09_29/0000919192_0000919192_00_500008_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJirQ
2000_09_29,0000903944_0000903944_00_500005_2000_09_29.parquet,27281,2025-12-14T05:19:01,/Nizar/sec_forms/2000_09_29/0000903944_0000903944_00_500005_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJirg
2000_09_29,0000829937_0000829937_00_000006_2000_09_29.parquet,14575,2025-12-14T05:19:02,/Nizar/sec_forms/2000_09_29/0000829937_0000829937_00_000006_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJirw
2000_09_29,0000767684_0000767684_00_000004_2000_09_29.parquet,10805,2025-12-14T05:19:04,/Nizar/sec_forms/2000_09_29/0000767684_0000767684_00_000004_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJisA
2000_09_29,0000275216_0000275216_00_000004_2000_09_29.parquet,32606,2025-12-14T05:19:06,/Nizar/sec_forms/2000_09_29/0000275216_0000275216_00_000004_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJisQ
2000_09_29,0000044365_0000044365_00_000020_2000_09_29.parquet,14553,2025-12-14T05:19:08,/Nizar/sec_forms/2000_09_29/0000044365_0000044365_00_000020_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJisg
2000_09_29,0000044365_0000044365_00_000017_2000_09_29.parquet,14553,2025-12-14T05:19:10,/Nizar/sec_forms/2000_09_29/0000044365_0000044365_00_000017_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJisw
2000_09_29,0001088875_0001088875_00_000021_2000_09_29.parquet,20154,2025-12-14T05:19:12,/Nizar/sec_forms/2000_09_29/0001088875_0001088875_00_000021_2000_09_29.parquet,id:q8Gozjz1MYAAAAAAAAJitA
2000_03_21,0001055290_0000927016_00_001609_2000_03_21.parquet,21432,2025-12-14T05:19:16,/Nizar/sec_forms/2000_03_21/0001055290_0000927016_00_001609_2000_03_21.parquet,id:q8Gozjz1MYAAAAAAAAJitg
1998_12_31,0000093397_0000313807_00_000015_1998_12_31.parquet,10843,2025-12-14T05:19:18,/Nizar/sec_forms/1998_12_31/0000093397_0000313807_00_000015_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJiuA
1998_12_31,0001004275_0001004275_99_000006_1998_12_31.parquet,16639,2025-12-14T05:19:20,/Nizar/sec_forms/1998_12_31/0001004275_0001004275_99_000006_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJiuQ
1998_12_31,0001086547_0000950152_99_004633_1998_12_31.parquet,35051,2025-12-14T05:19:22,/Nizar/sec_forms/1998_12_31/0001086547_0000950152_99_004633_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJiug
1998_12_31,0001105871_0001105871_00_000005_1998_12_31.parquet,21869,2025-12-14T05:19:25,/Nizar/sec_forms/1998_12_31/0001105871_0001105871_00_000005_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJiuw
1998_12_31,0000860847_0000881189_01_500117_1998_12_31.parquet,10843,2025-12-14T05:19:26,/Nizar/sec_forms/1998_12_31/0000860847_0000881189_01_500117_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJivA
1998_12_31,0000910627_0000881189_01_500046_1998_12_31.parquet,10843,2025-12-14T05:19:28,/Nizar/sec_forms/1998_12_31/0000910627_0000881189_01_500046_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJivQ
1998_12_31,0001076933_0000876603_99_000002_1998_12_31.parquet,10843,2025-12-14T05:19:29,/Nizar/sec_forms/1998_12_31/0001076933_0000876603_99_000002_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJivg
1998_12_31,0000315032_0000315032_99_000067_1998_12_31.parquet,23686,2025-12-14T05:19:31,/Nizar/sec_forms/1998_12_31/0000315032_0000315032_99_000067_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJivw
1998_12_31,0001286534_0001286534_04_000023_1998_12_31.parquet,10805,2025-12-14T05:19:33,/Nizar/sec_forms/1998_12_31/0001286534_0001286534_04_000023_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJiwA
1998_12_31,0001084683_0001084683_99_000007_1998_12_31.parquet,17769,2025-12-14T05:19:35,/Nizar/sec_forms/1998_12_31/0001084683_0001084683_99_000007_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJiwQ
1998_12_31,0001140334_0000749628_99_000002_1998_12_31.parquet,21069,2025-12-14T05:19:36,/Nizar/sec_forms/1998_12_31/0001140334_0000749628_99_000002_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJiwg
1998_12_31,0001011443_9999999997_02_024724_1998_12_31.parquet,10805,2025-12-14T05:19:39,/Nizar/sec_forms/1998_12_31/0001011443_9999999997_02_024724_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJiww
1998_12_31,0001011443_0001011443_00_000021_1998_12_31.parquet,16008,2025-12-14T05:19:41,/Nizar/sec_forms/1998_12_31/0001011443_0001011443_00_000021_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJixA
1998_12_31,0001011443_0001011443_02_000025_1998_12_31.parquet,14609,2025-12-14T05:19:43,/Nizar/sec_forms/1998_12_31/0001011443_0001011443_02_000025_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJixQ
1998_12_31,0001011443_0001011443_02_000048_1998_12_31.parquet,16142,2025-12-14T05:19:45,/Nizar/sec_forms/1998_12_31/0001011443_0001011443_02_000048_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJixg
1998_12_31,0001017645_0000950142_99_000107_1998_12_31.parquet,14410,2025-12-14T05:19:47,/Nizar/sec_forms/1998_12_31/0001017645_0000950142_99_000107_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJixw
1998_12_31,0001017645_0000950142_99_000201_1998_12_31.parquet,14410,2025-12-14T05:19:49,/Nizar/sec_forms/1998_12_31/0001017645_0000950142_99_000201_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJiyA
1998_12_31,0000928475_0000881189_01_500104_1998_12_31.parquet,10805,2025-12-14T05:19:51,/Nizar/sec_forms/1998_12_31/0000928475_0000881189_01_500104_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJiyQ
1998_12_31,0001086416_0001005477_99_002443_1998_12_31.parquet,10805,2025-12-14T05:19:53,/Nizar/sec_forms/1998_12_31/0001086416_0001005477_99_002443_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJiyg
1998_12_31,0000937522_0000937522_99_000008_1998_12_31.parquet,15752,2025-12-14T05:19:56,/Nizar/sec_forms/1998_12_31/0000937522_0000937522_99_000008_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJiyw
1998_12_31,0000884423_0001023363_99_000008_1998_12_31.parquet,22238,2025-12-14T05:19:58,/Nizar/sec_forms/1998_12_31/0000884423_0001023363_99_000008_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJizA
1998_12_31,0001133219_0000356872_99_000001_1998_12_31.parquet,18248,2025-12-14T05:19:59,/Nizar/sec_forms/1998_12_31/0001133219_0000356872_99_000001_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJizQ
1998_12_31,0001106129_0000893877_99_000138_1998_12_31.parquet,14540,2025-12-14T05:20:01,/Nizar/sec_forms/1998_12_31/0001106129_0000893877_99_000138_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJizg
1998_12_31,0001093276_0000909012_99_000453_1998_12_31.parquet,17765,2025-12-14T05:20:03,/Nizar/sec_forms/1998_12_31/0001093276_0000909012_99_000453_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJizw
1998_12_31,0001091923_0001091923_00_000006_1998_12_31.parquet,20322,2025-12-14T05:20:06,/Nizar/sec_forms/1998_12_31/0001091923_0001091923_00_000006_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi0A
1998_12_31,0001089755_0000847853_99_000012_1998_12_31.parquet,15992,2025-12-14T05:20:08,/Nizar/sec_forms/1998_12_31/0001089755_0000847853_99_000012_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi0Q
1998_12_31,0001089755_0000847853_99_000009_1998_12_31.parquet,14930,2025-12-14T05:20:10,/Nizar/sec_forms/1998_12_31/0001089755_0000847853_99_000009_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi0g
1998_12_31,0001089755_0000847853_99_000008_1998_12_31.parquet,14622,2025-12-14T05:20:12,/Nizar/sec_forms/1998_12_31/0001089755_0000847853_99_000008_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi0w
1998_12_31,0001044797_0000950144_99_001149_1998_12_31.parquet,18174,2025-12-14T05:20:14,/Nizar/sec_forms/1998_12_31/0001044797_0000950144_99_001149_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi1A
1998_12_31,0001029160_0000921530_99_000235_1998_12_31.parquet,14753,2025-12-14T05:20:16,/Nizar/sec_forms/1998_12_31/0001029160_0000921530_99_000235_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi1Q
1998_12_31,0001025421_0001025421_99_000002_1998_12_31.parquet,34929,2025-12-14T05:20:20,/Nizar/sec_forms/1998_12_31/0001025421_0001025421_99_000002_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi1g
1998_12_31,0001020617_0001005477_99_001671_1998_12_31.parquet,15511,2025-12-14T05:20:21,/Nizar/sec_forms/1998_12_31/0001020617_0001005477_99_001671_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi1w
1998_12_31,0000884300_0000884300_99_000006_1998_12_31.parquet,22905,2025-12-14T05:20:23,/Nizar/sec_forms/1998_12_31/0000884300_0000884300_99_000006_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi2A
1998_12_31,0000728618_0000728618_99_000013_1998_12_31.parquet,68003,2025-12-14T05:20:27,/Nizar/sec_forms/1998_12_31/0000728618_0000728618_99_000013_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi2Q
1998_12_31,0001129770_0001129770_01_500002_1998_12_31.parquet,10805,2025-12-14T05:20:28,/Nizar/sec_forms/1998_12_31/0001129770_0001129770_01_500002_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi2g
1998_12_31,0001094749_0000935836_99_000267_1998_12_31.parquet,17535,2025-12-14T05:20:30,/Nizar/sec_forms/1998_12_31/0001094749_0000935836_99_000267_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi2w
1998_12_31,0001086763_0001086763_00_000004_1998_12_31.parquet,14500,2025-12-14T05:20:32,/Nizar/sec_forms/1998_12_31/0001086763_0001086763_00_000004_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi3A
1998_12_31,0001056527_0001056527_99_000028_1998_12_31.parquet,10805,2025-12-14T05:20:34,/Nizar/sec_forms/1998_12_31/0001056527_0001056527_99_000028_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi3g
1998_12_31,0001040210_0001040210_99_000003_1998_12_31.parquet,18389,2025-12-14T05:20:35,/Nizar/sec_forms/1998_12_31/0001040210_0001040210_99_000003_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi3w
1998_12_31,0001009207_9999999997_05_004017_1998_12_31.parquet,10805,2025-12-14T05:20:37,/Nizar/sec_forms/1998_12_31/0001009207_9999999997_05_004017_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi4A
1998_12_31,0000923469_0000923469_01_500022_1998_12_31.parquet,10805,2025-12-14T05:20:38,/Nizar/sec_forms/1998_12_31/0000923469_0000923469_01_500022_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi4Q
1998_12_31,0000923469_0000923469_01_500012_1998_12_31.parquet,10805,2025-12-14T05:20:40,/Nizar/sec_forms/1998_12_31/0000923469_0000923469_01_500012_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi4g
1998_12_31,0000919458_0000919458_99_000001_1998_12_31.parquet,19865,2025-12-14T05:20:41,/Nizar/sec_forms/1998_12_31/0000919458_0000919458_99_000001_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi4w
1998_12_31,0000919165_0000912057_01_003009_1998_12_31.parquet,14828,2025-12-14T05:20:43,/Nizar/sec_forms/1998_12_31/0000919165_0000912057_01_003009_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi5Q
1998_12_31,0000919165_0000889812_99_002944_1998_12_31.parquet,10805,2025-12-14T05:20:45,/Nizar/sec_forms/1998_12_31/0000919165_0000889812_99_002944_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi5g
1998_12_31,0000919165_0000889812_99_002469_1998_12_31.parquet,14700,2025-12-14T05:20:48,/Nizar/sec_forms/1998_12_31/0000919165_0000889812_99_002469_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi5w
1998_12_31,0000889232_0000898431_99_000037_1998_12_31.parquet,15972,2025-12-14T05:20:50,/Nizar/sec_forms/1998_12_31/0000889232_0000898431_99_000037_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi6A
1998_12_31,0000860828_0000860828_99_000004_1998_12_31.parquet,17198,2025-12-14T05:20:52,/Nizar/sec_forms/1998_12_31/0000860828_0000860828_99_000004_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi6Q
1998_12_31,0000715091_0000315066_99_001204_1998_12_31.parquet,14176,2025-12-14T05:20:53,/Nizar/sec_forms/1998_12_31/0000715091_0000315066_99_001204_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi6g
1998_12_31,0000715091_0000315066_99_001086_1998_12_31.parquet,14176,2025-12-14T05:20:55,/Nizar/sec_forms/1998_12_31/0000715091_0000315066_99_001086_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi6w
1998_12_31,0000318989_0000318989_99_000001_1998_12_31.parquet,47982,2025-12-14T05:20:58,/Nizar/sec_forms/1998_12_31/0000318989_0000318989_99_000001_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi7A
1998_12_31,0000035368_0000315066_99_001178_1998_12_31.parquet,14171,2025-12-14T05:21:00,/Nizar/sec_forms/1998_12_31/0000035368_0000315066_99_001178_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi7Q
1998_12_31,0000035368_0000315066_99_001060_1998_12_31.parquet,14171,2025-12-14T05:21:02,/Nizar/sec_forms/1998_12_31/0000035368_0000315066_99_001060_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi7g
1998_12_31,0001086477_0001047469_99_021218_1998_12_31.parquet,19899,2025-12-14T05:21:04,/Nizar/sec_forms/1998_12_31/0001086477_0001047469_99_021218_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi7w
1998_12_31,0001007281_0001007281_99_000001_1998_12_31.parquet,10805,2025-12-14T05:21:06,/Nizar/sec_forms/1998_12_31/0001007281_0001007281_99_000001_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi8A
1998_12_31,0000872786_0000872786_99_000001_1998_12_31.parquet,10805,2025-12-14T05:21:08,/Nizar/sec_forms/1998_12_31/0000872786_0000872786_99_000001_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi8Q
1998_12_31,0000216543_0000216543_99_000002_1998_12_31.parquet,509065,2025-12-14T05:21:11,/Nizar/sec_forms/1998_12_31/0000216543_0000216543_99_000002_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi8g
1998_12_31,0000216543_0000216543_99_000001_1998_12_31.parquet,503851,2025-12-14T05:21:13,/Nizar/sec_forms/1998_12_31/0000216543_0000216543_99_000001_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi8w
1998_12_31,0001134152_0001134152_01_500004_1998_12_31.parquet,18703,2025-12-14T05:21:15,/Nizar/sec_forms/1998_12_31/0001134152_0001134152_01_500004_1998_12_31.parquet,id:q8Gozjz1MYAAAAAAAAJi9A
2025_06_30,0001115419_0001420506_25_001859_2025_06_30.parquet,10843,2025-12-14T05:21:18,/Nizar/sec_forms/2025_06_30/0001115419_0001420506_25_001859_2025_06_30.parquet,id:q8Gozjz1MYAAAAAAAAJi9g
2025_06_30,0000936922_0000936922_25_000005_2025_06_30.parquet,10843,2025-12-14T05:21:20,/Nizar/sec_forms/2025_06_30/0000936922_0000936922_25_000005_2025_06_30.parquet,id:q8Gozjz1MYAAAAAAAAJi9w
2025_06_30,0000052428_0000950123_25_008185_2025_06_30.parquet,10843,2025-12-14T05:21:21,/Nizar/sec_forms/2025_06_30/0000052428_0000950123_25_008185_2025_06_30.parquet,id:q8Gozjz1MYAAAAAAAAJi-A
2025_06_30,0002076121_0002076121_25_000001_2025_06_30.parquet,15389,2025-12-14T05:21:23,/Nizar/sec_forms/2025_06_30/0002076121_0002076121_25_000001_2025_06_30.parquet,id:q8Gozjz1MYAAAAAAAAJi-Q
2025_06_30,0001114634_0001167376_25_000009_2025_06_30.parquet,10843,2025-12-14T05:21:25,/Nizar/sec_forms/2025_06_30/0001114634_0001167376_25_000009_2025_06_30.parquet,id:q8Gozjz1MYAAAAAAAAJi-g
2025_06_30,0001456506_0001172661_25_003462_2025_06_30.parquet,10843,2025-12-14T05:21:27,/Nizar/sec_forms/2025_06_30/0001456506_0001172661_25_003462_2025_06_30.parquet,id:q8Gozjz1MYAAAAAAAAJi-w
2025_06_30,0002009486_0001172661_25_004125_2025_06_30.parquet,17429,2025-12-14T05:21:29,/Nizar/sec_forms/2025_06_30/0002009486_0001172661_25_004125_2025_06_30.parquet,id:q8Gozjz1MYAAAAAAAAJi_A
